,AAPL,MSFT,META,AMZN,GOOG,HUYA,KC,VNET,ANGI,TWOU,MU,RNG,IQV,FSLY,QTWO,TWLO,AKAM,DBX,WIX,VMW,NTNX,NFLX,ZM,BOX,IT,DOCU,NEWR,SPLK,ESTC,AYX,COUP,APPN,APPF,PANW,OKTA,PD,FIVN,WDAY,ADBE,BL,SMAR,ADSK,QLYS,ANSS,DT,HUBS,NOW,PCTY,ANET,VEEV,TEAM,CSGP,MDB,PAYC,CRWD,ZS,TTD,AZPN,DDOG,SHY,TLT,LQD,HYG,REM,IVV,ASHR,VGK,EWC,INDA,EWJ,EWG,ACWI,FM,EEM,UUP,BITO,GSG,IWM,FXE,FXY,FXB,FXC,CYB,FXA,FXF,XHB,XRT,XTN,FENY,PSJ,VFH,VDC,VPU,VIS,V,VHT,VAW,RY,BAM,SU,ASML,JPM,ARKK,IMO,AMD,NVDA,Z,BCE,NTR,CRM,OXY,CVX,XOM,ADM,RTX,LMT,INTC,TSM,SHOP,AB
2022-03-28,174.323246880261,307.641095187386,223.59,168.9905,141.95,5.25,5.95,6.93,5.88,12.45,79.239728612671,119.76,226.69,17.33,61.63,160.74,119.44,23.52,97.04,118.76,26.74,378.51,117.45,28.79,296.66,104.67,67.49,143.85,89.8,71.18,102.89,62.73,113.35,208.416666666667,149.86,36.48,106.96,244.23,450.01,72.16,54.38,215.41,141.93,318.4,47.69,492.27,582.76,205.96,139.39,199.88,302.31,68.39,420.92,348.07,222.12,237.93,68.89,159.25,149.35,81.9149074293016,126.500045161454,115.955123961236,77.5220289938622,29.4490681997392,450.191585937231,32.1919928811386,60.0963796103477,39.495789337318,44.6,61.06554288167,27.761973969945,98.6671032387285,32.009099859861,44.1417292070894,26.259307261465,29.6217822982606,22.97,202.880343205605,101.720052930741,75.6881,125.141161843268,77.5259210054011,26.6095841046111,74.1363420967151,96.0978,65.376705398257,76.4369926740904,88.5519175968901,20.2273639117797,110.228287476814,93.4490683223509,190.25760782001,154.317826658809,192.846245954892,219.014323274763,251.338062437118,191.748690982445,108.101809839768,,31.3563390607034,685.286518953873,136.339283307242,67.06,46.1177379665271,120.24,281.932142116583,52.8,51.4099744751124,103.412464930781,215.28,56.1317238099727,160.808038659519,79.9430629337368,90.6269165991845,99.2630028076523,433.796186040966,49.3007707115263,104.01113709988,70.16,42.8438357826098
2022-03-25,173.449645187467,300.69020851788,221.82,164.7735,141.5215,5.23,5.62,6.93,5.73,12.33,77.4933985055047,117.99,224.76,16.68,62.21,154.82,117.95,23.27,95.71,118.37,26.58,373.85,113.93,28.31,295.42,100.45,67.58,142.51,88.82,69.25,99.89,60.37,111.47,207.466666666667,138.11,35.53,106.32,238.09,431.62,72.28,53.34,212.14,139.81,308.97,47.39,463.85,561.87,202.82,138.4,195.88,284.21,67.56,406.04,341.26,221.95,230.32,65.45,157.85,146.84,81.9936244574619,125.42768041363,115.316998539619,77.0388781349246,29.4129232863305,447.054807746331,32.4788032631825,59.9611579268785,39.7110252465132,44.25,61.994371527443,27.4516759723766,98.2837200538813,32.0579091002695,43.9952411676854,26.1800039552771,27.4687221179357,24.38,202.811466809929,101.722948519978,76.72,126.059257734476,77.9179679640429,26.6294161031985,74.4204807747796,96.5602,64.8426950985284,75.7334049123243,88.1160428486785,20.7945761127279,108.788297321874,93.7319517233267,189.48705768068,153.368178494755,192.698644480797,216.692932159743,249.415236034543,192.718256353877,108.976622173732,,32.6010181684565,677.919119307074,137.355512791679,64.51,46.3035388616424,119.67,276.666957705532,52.04,51.3158342545025,105.099011832829,211.03,58.1831480381974,163.669426062177,82.2503195502279,91.7456462680862,100.083761960703,442.25802903354,49.6070461265465,104.402413831188,67.953,42.8438357826098
2022-03-24,172.804371209835,301.106073532295,219.57,163.6495,141.312,5.66,6.27,7.33,6.01,12.42,77.6025441372026,122.57,224.62,17.6,63.77,161.94,117.38,23.23,99.84,117.37,27.1,375.71,117.75,28.09,296.24,104.55,67.69,142.98,92.54,71.59,104.87,63.44,112.86,207.386666666667,144.5,36.5,109.74,241.23,432.14,73.66,56.24,213.05,141.39,310.96,48.5,474.51,581.09,208.58,139.67,197.75,294.13,67.44,420.34,348.85,223.4,235.79,68.4,153.32,152.21,82.2150160991627,127.192207862322,116.235512404067,77.5978173638917,29.0876190656522,444.812847158478,33.0820940667922,59.9225231601731,39.3196872297946,44.27,62.0042526832491,27.4516759723766,98.0969436304943,32.009099859861,44.3468124622551,26.1700910420036,27.1639510421819,24.19,202.535961227226,101.844862811638,76.645,126.07058979723,77.5059662222441,26.5699201074363,74.3651900028626,96.57,65.525041592626,76.7399262937397,87.9575429402379,20.2273639117797,109.942262035079,92.6296819195244,188.033741595107,151.110341533279,191.980317306865,215.581838976486,248.853179086098,191.16107560582,107.871090103338,,31.4999558808288,681.055442048281,136.165072538481,66.4,44.3672979546508,120.53,281.242772620639,55.16,50.8827892396965,103.557856905095,213.98,57.2317628888758,160.759704412853,80.4933291560799,88.7427403147185,99.380254115231,438.426802885981,49.4060528854395,105.566462106829,70.5,42.5091183155582
2022-03-23,168.972436511898,296.541459921694,213.46,163.408,138.5035,5.67,6.17,7.33,5.9,12.04,75.0624276176879,122.92,220.31,17.15,63.08,161.2,116.41,23.04,95.1,116.32,26.47,374.49,116.81,27.37,289.48,100.17,66.6,138.9,92.49,69.73,103.0,62.69,112.14,201.346666666667,148.55,36.16,107.48,236.78,422.9,74.12,54.87,207.34,138.06,306.43,47.0,463.96,567.96,206.67,133.15,197.26,289.41,66.82,404.85,344.28,219.48,233.38,66.64,149.54,146.44,82.2396151704628,128.196331217102,116.187169569096,77.4367670775791,28.9795134282532,438.490051721869,33.1018740931401,59.5748102598239,39.1925023743611,43.57,61.3323340884346,27.2965269735924,96.976285090172,32.0579091002695,44.1124315992086,26.1403523021832,26.0530113144343,24.49,200.238328054134,101.91475634494,77.42,126.230033908263,77.3223027951772,26.6095841046111,74.2133898871843,96.4808,66.2469444052221,75.9483900617528,87.1155121766474,20.1792950811908,108.670040596136,91.9136432656573,186.655155780317,149.587222615994,190.586820403513,212.972754090801,245.527821304464,187.370424041964,107.390423985776,,31.5478281542039,656.221289021989,135.284340318636,65.67,44.7682367283208,113.92,256.105763174332,54.51,50.6756807543546,102.259021934552,211.11,59.3030076410446,160.334363042187,80.2519843217189,87.4277422828516,98.9112488849163,434.059400051104,46.1997321344472,103.052509108176,70.359,42.490522900722
2022-03-22,167.592542928962,301.066467340446,216.65,164.889,140.2775,5.32,6.31,6.93,6.13,12.25,78.5054761812488,126.9,228.93,17.32,64.21,163.14,116.68,23.18,93.98,116.8,27.2,382.92,119.8,28.07,300.45,99.45,67.52,139.4,93.36,69.76,105.57,62.51,114.01,199.14,166.43,36.53,107.96,244.15,466.45,76.85,55.43,216.66,140.88,317.39,47.02,481.85,588.66,214.29,136.02,200.08,298.51,66.99,405.77,357.24,217.06,232.39,67.75,147.34,148.65,82.1707377708225,125.4471779545,115.858438291294,77.6830792801748,29.2313527752399,444.057059240544,33.3293443961404,60.7048771859587,39.505572787736,44.41,61.6979368532601,27.9850006556972,98.0772829543483,32.0188617079427,44.4054076780167,26.1106135623627,26.1316619146288,23.65,203.773678623015,102.214300059092,77.6,126.709459686013,77.2974834131411,26.57983610673,73.897513906828,96.37,68.9664413019882,77.6291830481941,88.5295294848228,19.8139719687157,109.833769626146,93.7688166634953,188.530452243909,149.529455779688,192.607660685741,216.732614059146,250.522740739916,188.15133750502,109.418835001889,,31.0499565111027,679.280165024956,138.032999114637,66.97,43.6045363852299,114.78,264.997630585784,55.64,50.8074770632085,101.347898895514,218.21,59.1048024016026,158.623330710192,79.0066449764161,85.9262893061678,99.0578130193896,429.516521209468,46.3145854150797,104.705653297952,72.701,43.689927157657
2022-03-21,164.177554493494,296.214708838939,211.49,161.4915,136.4785,4.97,5.64,6.24,5.77,11.86,77.7414567593635,121.59,226.97,16.59,63.6,157.44,115.98,22.93,89.97,115.21,26.71,374.59,116.87,28.48,296.72,95.86,66.27,133.98,86.21,64.27,99.0,60.86,111.86,192.4,169.41,35.05,103.56,242.84,453.59,75.54,53.08,212.38,135.7,310.65,45.08,466.87,569.8,209.0,131.95,194.42,288.31,64.53,390.5,351.87,204.13,220.86,66.96,144.95,140.14,82.2297755419427,127.075222617105,116.138826734125,77.2851903375202,28.8445994923675,438.705675252522,33.1711041853576,59.9128644684967,39.3392541306306,43.88,61.5101948929443,27.5777345338888,96.907472723661,32.165289429168,43.6143722652348,26.1205264756362,25.4139751878539,23.82,201.750672464155,102.004619459185,78.48,125.819495143571,77.2279891434401,26.6789960996669,73.1954009457517,96.258,68.9268849834898,75.9093018527659,87.3829807721409,19.9389509282467,107.772413856402,92.1953188077375,187.111834193731,149.433177719176,191.60705044891,215.313986155522,250.021282292656,187.546129571151,109.015075463137,,31.0786798751277,673.530239999409,135.158521430087,63.98,43.242713589479,115.92,267.095711660396,53.33,50.8733752176355,101.987623582498,213.72,60.4129569819198,159.155007423524,79.354181537896,85.5337525802373,97.6507973284454,428.941349853982,45.3574747431417,104.588270278559,68.345,43.2436372015882
2022-03-18,162.787733618595,297.472205430146,216.49,161.2505,136.8015,5.3,6.34,6.48,6.15,12.31,78.793223755725,122.54,227.66,17.07,62.97,159.66,117.62,23.04,88.73,115.31,26.25,380.6,116.28,28.02,298.35,95.51,65.62,128.01,85.8,63.25,90.66,61.96,111.99,192.34,174.5,34.92,103.98,243.6,453.33,74.35,51.25,213.3,133.31,318.6,45.43,491.73,579.88,213.7,131.25,197.17,294.73,65.21,398.1,359.02,208.06,222.71,68.81,146.14,145.76,82.5052851405037,130.087592681446,117.772814556142,78.1851772316198,29.141410151316,438.793884878698,33.6161547781844,60.5115228213655,38.9185657626582,44.75,61.5299572045565,28.0334847178173,97.2515345562161,31.9895761636976,44.2979831157871,26.0213973429013,25.9841920392641,22.7,203.547809003336,102.394026287583,78.72,126.026354990865,77.1584948737391,26.5947101056706,73.3451052018447,96.42,70.9226176462957,77.6917616877487,88.8126088383787,19.1890771710609,109.077183018026,92.4478555006369,187.063251383793,148.451141501964,191.577620736062,217.367524449578,250.650563481375,185.798835697564,108.515182700872,,29.7957029486745,670.522131709886,135.594048351988,65.77,41.9910022960702,113.46,264.28827936532,54.99,50.7509929308425,96.5887349362853,218.8,55.7353133310887,156.341954267533,75.9463924767187,82.4130856090906,95.2862292922754,415.46869200175,45.414901383458,104.392631912905,78.0,43.3087211535149
2022-03-17,159.452163518836,292.313498941809,207.84,157.239,134.6005,4.74,5.25,6.37,6.0,12.11,79.8946024028583,115.13,223.24,16.4,60.79,150.28,115.23,21.95,86.33,113.78,24.58,371.4,111.29,27.28,290.04,87.26,63.74,122.2,82.72,62.67,81.91,59.2,111.67,188.053333333333,161.12,32.45,96.64,235.3,444.36,72.29,48.58,211.65,130.05,309.63,43.22,467.34,566.68,203.32,126.0,191.76,280.13,62.55,372.43,343.11,204.13,214.83,65.41,139.88,137.74,82.5249643975438,128.51804064145,117.540768948281,77.9293914827705,28.9345421162913,434.148177900085,32.973303921879,60.0200293249665,38.7718140063887,44.43,60.749345895875,28.0528783426653,96.1898580443318,31.7357681135737,43.6729674809964,25.9916586030809,25.2173486873676,22.5,201.426598662008,102.803402696924,78.99,125.701900141482,76.9996508287083,26.6641221007264,73.0456966896587,95.87,70.0148712879958,76.686453716161,87.8936532729615,19.2014713680711,106.65336397298,92.0399116121071,186.441391416592,149.741267512812,190.714349159188,211.752535684188,248.76271991522,184.637226921268,108.015289938607,,29.8435752220496,645.115944976078,135.6424402322,62.93,41.9812233015905,111.69,247.433694732602,52.99,50.8733752176355,95.2220503777288,210.41,57.4894297001504,155.094930703536,76.2456600713263,82.2168172461253,95.5109609651345,417.818120758905,45.1181970751572,104.167647792403,65.738,42.8810266122822
2022-03-16,158.429652446588,291.491670460942,203.63,153.104,133.6905,5.09,5.53,7.0,5.95,11.68,79.0512043397382,107.79,220.27,15.43,58.51,144.09,112.63,21.7,84.79,113.0,23.84,357.53,106.84,26.12,288.12,83.17,61.87,117.87,77.36,60.83,79.0,52.09,110.61,184.64,155.79,26.85,93.26,227.47,442.36,69.68,44.66,204.5,127.51,310.92,42.56,448.16,547.4,198.76,124.19,184.82,280.96,59.53,343.82,327.22,189.66,207.03,60.31,139.47,132.24,82.5544832831039,129.483168914491,116.399878042968,77.3988728925644,28.8985650667218,428.816396051213,33.5765947254886,59.6345442297515,38.0087048737876,44.35,60.1861200149275,28.0528783426653,95.2166545751045,31.7943392020638,43.8975824747493,26.0511360827218,25.2271800123919,21.29,198.313526077743,102.423980658998,79.04,125.684603835173,76.5727574576878,26.7037860979011,72.1973725717982,95.6368,68.9492559978178,75.5640224857475,87.0339851633778,18.5340915290617,104.349971501852,91.1366072875053,184.974190556476,149.230993792103,188.06567500287,210.185100657807,244.180766259864,181.084070664364,106.784784677647,,28.6467683876716,641.693605381112,133.948724424805,60.04,41.1402297763315,115.37,244.736161922386,50.69,50.4874003131346,90.937833534594,205.57,52.5144781901563,152.455880835544,74.2666324295661,79.9302908175807,93.6056272169809,410.750337153357,44.6300706324689,103.385094329788,62.238,41.4305842550585
2022-03-15,153.962371062982,284.322949736266,192.03,147.3665,129.6605,3.64,3.21,3.82,5.7,10.57,72.542155758482,102.5,215.01,13.7,54.12,128.93,110.43,21.29,77.97,111.16,22.79,343.75,98.97,25.61,279.59,76.64,58.77,111.93,70.07,57.27,72.55,48.76,109.45,180.02,148.93,24.79,85.03,221.42,421.66,67.08,43.49,192.43,122.92,298.09,39.6,403.47,514.22,189.59,121.16,174.03,245.17,57.84,298.26,306.01,188.64,196.61,53.87,136.79,120.94,82.6332003112642,128.225577528407,115.413684209561,76.3283621658986,28.6017544077732,419.524982093987,30.5601407074403,57.3794564227441,37.2749460924403,43.31,58.8719262927168,26.8892608517839,92.1004374059626,31.4331508230413,40.626016261392,26.239481434918,24.5291559356655,21.46,192.264148437657,101.485410354655,79.28,124.708654781483,76.0902686709066,26.5748781070832,71.2946559075572,95.4864,67.5383024191561,72.7433040023607,82.8739820124034,18.5817615175624,100.622566848734,88.4946849617885,184.274598093374,149.28876062841,184.877456111005,204.500668568464,240.267423867522,178.038508158446,105.477372837878,,28.4457048394961,588.504333232267,128.21912580779,54.39,41.4727155886432,109.33,229.520078700317,47.08,49.9413870335967,94.4369337164303,196.14,54.0406585338597,153.006891247543,74.5465924374249,81.2649156857441,95.3839387152576,437.393444179514,42.8881292095417,99.4030597507219,55.343,39.8406762865632
2022-03-14,149.524871555267,273.718391868687,186.63,141.853,126.741,3.38,2.56,3.65,5.59,9.89,68.8609712712167,99.65,211.09,13.3,51.54,125.17,108.08,20.49,75.03,108.69,22.14,331.01,94.64,25.22,273.96,73.24,57.81,110.22,67.07,54.24,89.82,47.69,110.44,175.103333333333,146.1,24.32,83.12,220.91,411.5,65.77,43.2,188.7,116.53,289.94,38.66,385.67,495.1,182.87,115.28,170.79,238.66,55.95,290.16,297.66,183.12,189.53,52.48,137.33,118.76,82.6036814257041,128.449799248406,114.514507479102,75.7599493906778,28.3499150607865,410.488395945714,31.71727224879,56.9554228180077,37.098843984917,42.78,57.9233353353317,26.6177501039116,90.6848687234502,31.2476757094892,40.5674210456304,26.2692201747385,23.9097824591337,22.1,189.249280035861,101.385562449938,79.34,124.338474064846,75.788464985348,26.5153821113211,71.2492456165423,95.805,65.3676046058304,70.6643661582036,80.8582085140691,19.2300733611715,98.6631939433887,87.4165475421025,180.689186719978,147.507616508956,182.022773964751,198.736872680316,235.655972656445,176.144793010536,104.275707543972,,29.4222992163486,569.617358234114,125.983420942029,52.29,42.5679629703758,102.25,213.105092007042,46.13,49.9413870335967,96.0168598373149,193.12,55.0911463029023,161.165712084851,79.0452601499139,81.0293936501858,94.8172240619606,433.279506687733,42.4957138340471,96.6864906773111,51.255,39.459470282421
2022-03-11,153.604988552294,277.312653778987,187.61,145.5245,130.4755,3.66,4.91,4.76,5.85,10.6,72.2544081840058,103.44,213.61,13.89,56.0,132.48,108.44,20.35,77.09,110.6,22.86,340.32,98.12,25.26,279.83,75.01,58.48,122.17,72.02,61.15,99.36,52.73,114.86,182.01,154.06,26.59,87.38,224.91,416.38,67.32,46.4,192.31,127.48,293.62,39.92,414.96,512.15,189.55,119.91,174.44,246.39,55.43,316.49,303.22,190.54,201.14,56.8,139.48,127.02,82.8201532531449,131.520661935356,116.19683813609,76.6694098310311,28.6557199821274,413.614937140182,33.0820940667922,55.9627986978292,37.6858510099948,42.09,57.8442860888829,25.9001859845348,91.2746890078304,31.6088640885117,41.5733055828716,26.279133088012,23.6148427084042,23.0,193.197088171112,101.046079573899,79.9993,124.61789887539,76.254970090098,26.7077524976186,72.132700333166,96.135,66.0780147992824,71.474468698415,81.9253827190696,19.8783852047807,101.085336287569,86.6589374634043,179.853562389051,147.661661405773,181.983534347621,195.14566078443,235.174179246333,176.486442650623,104.189187642811,,30.4084680478761,577.803357841668,124.744588808621,55.58,44.279287004333,104.29,220.798055947286,48.1,51.2812169263044,98.2849746366215,197.9,57.4299681283178,165.206455106173,81.9800133357436,82.0401757194567,94.699972754382,428.005477817937,43.8643820949185,98.74095689412,54.437,40.7611493209552
2022-03-10,157.367432206486,282.778308254154,195.21,146.8175,132.682,4.33,5.49,5.51,6.12,10.77,75.1318839287684,110.75,216.94,14.69,57.66,140.86,109.53,21.09,79.27,114.01,23.79,356.77,103.33,26.0,281.09,93.88,61.79,126.92,79.72,63.05,109.81,57.22,117.17,183.95,165.72,29.48,91.41,228.45,438.95,70.7,49.44,199.79,129.63,303.56,40.94,436.99,533.59,195.95,120.91,184.35,255.2,56.08,338.51,309.67,191.02,208.41,63.03,140.45,140.16,82.849672138705,131.081967265792,116.245180971061,77.2283490599982,28.7996281804056,418.838907223727,33.2798943302708,56.3097352835227,37.881520018354,42.49,58.7928770462681,25.9971541087749,92.5526329573208,31.7650536578188,42.4619996885896,26.1403523021832,24.4406740104467,22.58,196.329801591871,101.645167002203,80.78,125.119889374589,76.0862975697808,26.802946090838,72.8161501636493,96.5845,66.7390909515225,73.4362832837464,82.9332694682368,20.0785991564835,103.803071131362,87.2514273967452,181.962056340344,148.191190738584,183.337301138628,196.395640615595,237.917451928402,177.940893975564,104.093054419298,,30.3414468651509,591.828046325936,127.619066493171,59.54,43.4578514680336,106.46,226.372957088399,49.86,50.4359731769305,98.7696145510033,200.15,57.6083528438156,165.129120311506,82.404780244219,82.7369284079831,96.2535525797995,433.191768684354,44.658783952627,101.223842606377,55.318,41.2260346918602
2022-03-09,161.765222546347,285.659658711171,198.5,139.279,133.866,4.53,6.01,6.78,6.5,10.87,78.8229907461881,116.04,219.21,15.61,59.62,145.04,109.18,21.5,80.34,114.83,24.02,358.79,109.08,26.85,283.2,98.05,62.22,127.89,82.05,62.81,116.59,56.36,120.13,184.97,170.3,30.08,94.43,233.53,450.87,71.5,51.88,204.88,128.55,312.33,42.29,443.16,559.58,197.02,120.61,188.65,261.59,57.02,334.09,311.21,169.79,212.35,66.4,145.92,142.83,82.9185495383453,132.992726271005,117.589111783252,77.8820237515021,28.7366683436589,420.769717930029,33.3095643697926,57.5914732251123,37.617366857069,42.61,59.0399059414204,26.8504736020879,93.289908312796,32.009099859861,43.2725668399587,26.0114844296278,25.8760474639967,23.08,196.683336648759,102.563767725602,80.975,126.03758764956,75.8877425134922,26.8525260873064,72.4967810839842,97.0389,67.2126977471572,73.4070024690399,82.9332694682368,19.4970252967753,105.060103633055,87.8730561792668,183.536139382322,147.218782327423,183.464829894302,198.171405613837,238.133767337024,176.964752146744,103.468188466467,,29.9584686781499,612.805903151561,129.148249907847,61.71,43.8685692361833,111.05,229.92970405298,51.04,50.1758981771231,92.1106621273979,203.16,56.9840063395733,160.730703864853,79.9237553469879,80.2541336164733,96.2633235220977,437.442187514725,45.5871813044069,102.187786471136,58.765,41.7281108924377
2022-03-08,156.295284674421,273.134200538913,190.29,136.0145,127.2785,4.41,5.3,6.37,5.86,10.19,76.5606994709954,111.45,210.56,14.98,58.03,137.16,107.07,20.76,74.65,109.89,23.2,341.76,108.49,25.95,270.44,91.98,60.44,124.11,75.85,60.98,108.58,53.98,114.68,175.05,159.55,28.33,91.82,219.9,431.53,68.52,48.33,195.95,124.05,298.95,40.4,414.71,518.2,182.28,114.6,181.83,240.95,54.31,281.74,294.58,156.77,198.63,62.35,143.09,127.13,82.9677476809455,134.308810279697,117.386071876375,77.2378226062518,28.5837658829884,409.743514658004,33.4282445278797,54.6714236288592,36.8738246253038,40.92,57.4885644798634,24.8917174924376,90.5472439904282,31.3745797345512,42.081130786139,26.2692201747385,23.7426499337203,25.85,191.291927031215,101.066049154843,81.04,125.332216445141,75.3615716143275,26.8525260873064,71.9726165819838,96.78,64.7953297277718,71.9917630915621,80.2258089851799,20.0690651587834,100.631048982524,84.7551993169319,182.088371646182,148.200818544635,179.678206841196,190.185423359174,233.247005605883,171.605733506524,100.959111332792,,30.8201695989021,565.169303025671,124.173564622128,58.62,43.8881272251428,105.53,214.943410662892,47.65,49.8322276416633,91.8974205650699,192.08,53.9879706080288,164.84878168084,84.7409982408334,81.5789450664884,92.6773876986497,437.705401524863,45.4627569170549,97.3680671473424,51.495,39.8034854568908
2022-03-07,158.141760979645,276.164074215365,187.47,137.453,126.4645,4.31,5.21,6.15,5.66,9.86,75.1120392684597,112.92,216.66,15.0,58.74,140.0,112.01,20.67,74.72,112.38,23.13,350.26,107.88,26.49,257.51,95.06,60.03,127.12,76.22,61.0,108.85,53.0,114.88,177.836666666667,154.4,28.19,91.4,224.41,437.97,68.31,49.01,199.09,124.86,305.87,40.02,412.7,519.62,184.34,114.45,181.5,244.24,53.27,279.98,301.34,167.4,204.37,66.11,144.85,130.11,83.0759835946659,135.673638140564,118.09187726695,77.5125554476085,28.0620986642303,412.821050504596,33.7645049757933,53.4089599420302,37.2358122907685,40.18,58.3284627233816,24.0965788736686,90.6553777092312,31.0914861401822,41.9444086160286,26.3187847411059,23.1626017572858,24.91,190.241142278797,100.696611907389,81.35,125.378339928632,75.8976702663067,26.8128620901317,72.4568599490261,97.13,64.6966616453479,70.4203593689833,79.1092285669848,19.83071521628,101.223417535303,85.0660137081926,186.810620772118,150.193774397214,180.198131768177,189.183455399272,237.828959261238,173.011377740024,102.285749817264,,31.4616580621287,566.451447542517,125.054296841973,58.05,44.9735956123957,102.95,213.324890976763,49.57,51.5877338903631,96.3367221808068,196.23,54.7592273310007,156.641626596865,84.1038478781204,82.4032721909423,95.9408824262563,454.434114169168,45.6350368380038,96.6767538705963,56.08,38.0834095845421
2022-03-04,161.983622969546,287.006269234038,200.06,145.641,132.122,4.41,5.34,6.41,6.15,9.77,81.2738062943135,114.32,227.0,15.39,60.2,148.82,112.55,22.0,73.51,119.26,25.01,361.73,108.94,27.36,269.84,101.38,61.19,129.06,79.65,60.74,113.75,53.69,114.47,185.836666666667,158.41,29.66,97.42,240.21,452.13,69.94,50.47,207.66,128.26,311.37,41.43,459.03,547.07,193.58,118.55,187.69,267.61,57.92,306.11,318.54,179.03,225.5,75.66,150.13,142.19,83.1842195083863,136.716756577083,119.542162316077,78.1946507778735,28.5477888334189,425.31741421289,35.1392168069694,55.2303770169208,37.7054179108307,41.5,60.4529112216921,25.1050473657658,93.56515777884,32.2531460619032,43.5753087880604,26.1304393889097,24.3620234102522,24.26,195.092428892762,101.295699335692,81.68,126.676358134283,76.3563324463333,26.7930300915443,73.0057755547005,98.0081,68.3572475032744,73.6705298013979,83.3976878722648,19.5160932921756,104.093534898917,88.5626756098768,190.600079947252,148.672581041139,185.48567017653,198.697190780914,241.929119506481,179.375822463929,104.496813958051,,30.1308088623004,586.157022501426,130.077374007903,60.23,45.1007225406325,108.41,229.150416796695,51.71,51.9314044258229,92.0718909342473,203.01,55.5205961472677,153.364564672875,81.1787484856651,81.2551022675958,97.3088143480076,446.635180535459,46.0083100000596,102.294891344998,60.084,40.1846914610329
2022-03-03,165.021374310398,293.006607299167,202.97,147.8985,134.308,4.72,5.81,6.7,6.57,10.22,88.4873403165289,119.57,233.37,16.63,61.39,156.9,111.19,22.27,78.76,120.1,26.11,368.07,113.11,26.55,279.07,108.66,64.01,121.83,80.75,62.2,121.25,58.09,115.43,191.136666666667,167.98,31.44,102.79,245.37,459.08,71.94,51.18,210.0,129.79,316.24,43.15,499.59,562.31,198.53,120.34,193.16,286.88,58.59,327.23,323.95,191.02,242.03,79.28,148.59,148.46,83.0956628517059,134.39654921361,119.426139512147,78.7062222755722,28.7096855564817,428.98301423399,35.5545973602744,57.6685702441553,37.6075834066511,42.49,61.2434036861797,26.5304787920955,94.9708961232794,32.6143344409258,44.473768763072,25.93218112344,25.9645293892155,23.23,198.19568105878,102.533813354187,81.2,127.553996573378,76.5876490869095,26.7295676960647,72.4850043491716,97.85,69.4524632181796,75.1540910798574,85.0379741503212,18.9440534301675,106.174616561194,90.5052655552568,190.541780575327,145.649449941093,186.378371466252,205.58200032717,241.516153726385,180.039598907527,105.400466259068,,29.6233627645241,622.126107524018,133.84226228834,63.26,44.0837071147379,111.98,236.92330763502,53.8,50.8167972837913,86.925015043513,204.75,47.2147545152633,151.015520284882,78.2343415064609,80.4013348886972,97.543316963165,436.564807480933,45.8743145059883,105.926720249594,64.075,41.2539278141145
2022-03-02,165.348974945195,297.234568279052,208.11,152.0525,134.7515,5.07,6.33,7.15,6.93,10.32,92.5753403401227,125.77,232.37,17.96,63.3,166.08,110.45,22.77,84.33,119.6,27.26,380.03,121.61,26.0,283.98,114.4,66.58,114.92,85.46,63.09,125.27,60.49,117.8,194.02,182.7,33.29,109.07,248.39,471.18,74.51,52.72,216.51,130.71,323.25,45.61,534.0,587.06,206.72,123.04,230.62,309.28,59.72,381.67,338.2,201.75,254.41,82.26,146.75,164.48,83.0956628517059,133.041470123178,118.991053997409,78.9430609319142,28.8535937547598,431.051039914343,36.1084380980144,59.3743417904815,37.7445517125025,43.29,61.5497195161687,27.3837982854085,95.9440995925067,32.6045725928441,45.1085502671562,25.8330519907051,27.1147944170603,23.19,200.572222274528,103.092961620604,81.18,128.141772775707,76.9500120646361,26.8326940887191,72.2644400785278,97.67,70.2122074528436,76.110597693601,86.5102793035164,18.8963834416668,108.231139487267,90.9229223935135,189.278627516949,143.261754040419,186.741337924711,206.822059683484,241.2113456506,179.639380757711,104.775600306237,,29.6404138175351,646.368501542535,134.800421516524,67.56,44.7780157228006,118.28,241.97868393861,56.09,50.1294562128718,85.2966249311903,210.39,47.8278047309589,149.004815623554,77.7419980443645,78.7821208942342,98.4324727123033,438.690016896118,46.77399853761,106.725138400202,65.983,41.663026940511
